Musæum	Museum
nd	nd
213.	@ord@
Ulmen	Ulme
durchsucht	durchsuchen
Actor.	Actor.
Speißlein	Speislein
reichsgesetzlichen	reichsgesetzlichen
Mittags-	Mittags
schichtere	schichtere
teuschē	täuschen
Blutstropfen	Blutstropfen
Vndäwligkeiten	Vndäwligkeiten
verwunderlich-künstliche	verwunderlich-künstliche
Phœnomena	im
forderte	fordern
fliehen	fliehen
weder	weder
Bairé	beirre
minderjährigen	minderjährig
Knan	Knaan
Pokau	Pockau
scheust	scheust
Anstand	Anstand
Agen	Agen
Pupillen	Pupillen
Ombras	Ombras
Winter-Qvartier	Winter-Qvartier
Lebens-Straff	Lebens-Straff
Weissenburg	Weissenburg
geschehene	geschehene
hefftiger	heftig
hefftige	heftig
Figulus	Figulus
meritò	merito
Rauhe	Rauhe
Vorstellungen	Vorstellung
anzuhören	anhören
vocem	vocem
Guilleaume	Guilleaume
anhängig	anhängig
Rivera	Rivera
mehrbesagtem	mehrbesagtem
Nissenus	Nissenus
Warlich	wahrlich
deins	deins
Maidäl	Maidel
Sacrificium	Sacrificium
Strick	Strick
zwanzig	zwanzig
Himmels-Glantz	Himmels-Glantz
prophezeyen	prophezeien
Türkey	Türkei
eingelangt	eingelangt
gesetzwidrig	gesetzwidrig
zehlte	zählen
verläugnett	verleugnet
Plinius	Plinius
DEmnach	demnach
Stück-Kugeln	Stück-Kugeln
Atmosphäre	Atmosphäre
Kleinsten	Kleinsten
Frantze	franz
auszulegen	auszulegen
subducere	subducere
Besehung	Besehung
Gemälde	Gemälde
Haupt-Lehren	Haupt-Lehren
Wörterbuch	Wörterbuch
wehrster	wehrster
Stadtcomendant	Stadtcomendant
festern	festern
reichern	reich
Einrichtungen	Einrichtung
Nusdorf	Nußdorf
bestund	bestund
Gewöhnen	Gewöhnen
Auffgang	Aufgang
Solemnitäten	Solemnitäten
Materialien	Material
solch-ihr	solch-ihr
Güte	Güte
Fromme	fromm
Ottomannis	Ottomanischen
Hochberühmte	Hochberühmte
erkandten	erkennen
gesegnet	segnen
Rotten	Rotte
Glückstadt	Glückstadt
befaßt	befassen
inwendig	inwendig
nennt	nennen
fl.	Flohrain
ersinnen	ersinnen
Preußen	Preußen
vorgehaltenen	vorgehaltenen
Arzten	Arzten
Balsambüchslein	Balsambüchslein
Polizeybeamten	Polizeibeamter
jemahlen	jemahlen
bedürfftige	bedürftig
schelte	schelte
m	m
Auskündungen	Auskündungen
streiche	streichen
einigermassen	einigermaßen
schenken	schenken
unvernünftige	unvernünftige
Wunder-Buch	Wunder-Buch
beglaitten	begleiten
beschweren	beschweren
erwürgen	erwürgen
unterthan	untertan
Auftrage	Auftrag
aufferlegen	auferlegen
Quartiern	Quartiern
curam	curam
sungen	sungen
Hochbenahmten	Hochbenahmten
gestürtztes	gestürztes
Menschen-Feind	Menschen-Feind
18000	@card@
Burgern	Burgern
Adamas	Adamas
inficieren	inficieren
Haupthandlungen	Haupthandlungen
Neuholland	Neuholland
Gewissenlose	Gewissenlose
Du	du
haupt-verdrießlich	haupt-verdrießlich
litte	litte
Mond-Finsternissen	Mond-Finsternissen
albrer	Albrer
Augustes	Augustes
durchtringen	durchdringen
Br.	Br.
Queergesteins	Queergesteins
wolgefälliges	wohlgefällig
verantwortet	verantworten
Börse	Börse
Unterschleiffs	Unterschleifs
Præsentant	Praesentant
ausgespühlt	ausspülen
heilete	heilte
lincke	linker
Worte	Wort
geflochtene	geflochtene
Hinrichter	Hinrichter
außgedrücket	außgedrücket
Nazarene	Nazarene
Truppenbewegungen	Truppenbewegung
straß	Straße
gelobete	geloben
Dragounern	Dragounern
bettlet	bettlet
Merkwürdigste	Merkwürdigste
schwartzen	schwarz
Commissairen	Commissairen
Pestkrancken	Pestkrancken
Chur-Printzlichen	Chur-Printzlichen
untergebenen	untergebenen
Mittagige	Mittagige
Beihülff	Beihülff
schuldhaft	schuldhaft
glossierend	glossierend
Dign̄ität	Dignität
zerbrochener	zerbrochener
Lieutenant	Leutnant
Rheinisch	Rheinisch
gemahltes	gemaltes
eroberten	erobert
Psychologie	Psychologie
Catholiken	Katholik
Widergeburt	Widergeburt
Lehenträger	Lehenträger
sprächen	sprechen
grades	Grad
plötzlichen	plötzlich
Katz	Katz
Brod-	Brot
Beding	Beding
Horizontalwinkeln	Horizontalwinkeln
geherrscht	herrschen
sties	stoßen
warhafftigem	wahrhaftigem
Aug	Aug
Drap	Drap
weniger	wenig
eigner	eigen
Dolmetscherin	Dolmetscherin
Priesterschafft	Priesterschaft
Belehrnungs-Gesuch	Belehrnungs-Gesuch
besserm	gut
Kegel	Kegel
Auffruhr	Aufruhr
Rein	rein
Staaten	Staat
jenig-	Jähnig
Urthl-Sprecher	Urthl-Sprecher
Wagenburg	Wagenburg
Tellier	Tellier
inte-	Ente
geursachet	ursachen
übersteigt	übersteigen
Parlamente	Parlamente
Larve	Larve
freundlich	freundlich
schweer	schwer
ungerathenen	ungeratenen
verschafft	verschaffen
Schrämen	Schrämen
unstete	unstete
Marstrand	Marstrand
verschwinden	verschwinden
ersetzet	ersetzet
braunrother	braunroter
Palatinum	Palatinum
verwüstet	verwüstet
einkehre	einkehre
herrschete	herrschen
hindan	mit
Ideale	Ideal
erzwungene	erzwungen
beschencken	beschenken
Schomberg	Schomberg
vmbstehen	vmbstehen
gäntzlichen	gänzlich
Kr.	Krone
Marggraff	Markgraf
gefählet	fehlen
Corpus	Korpus
1651.	@ord@
Segel-fährtig	Segel-fährtig
hälts	halten
regula	regula
O!	O!
Hätten	haben
Fryhlings	Frühling
Auslegung	Auslegung
Lautern	Lautern
Declaration	Deklaration
Zehenten	zehnter
Aeth	Aed
Einflusse	Einflusse
PH	es
nehmliche	nämlich
beraubt	berauben
libelliren	libellieren
Sparsamkeit	Sparsamkeit
Körbe	Korb
Fürstenthumb	Fürstentum
precibus	precibus
Wirs	Wihrs
erträglich	erträglich
Straße	Straße
obligent	obliegend
übereinstimmet	übereinstimmet
Segnungen	Segnung
richtet	richten
Tinctur	Tinktur
formirte	formierte
sitzend	sitzend
gefügt	fügen
Anmuths-See	Anmuths-See
Werckmeister	Werckmeister
triumphiret	triumphieret
Miesten	Misten
faulen	faul
famine	Vampmiene
gratiosâ	gratiosâ
Dann	dann
Kunstwörter	Kunstwörter
jenige	jenige
Ladenpreis	Ladenpreis
Genußes	Genusses
Scheittern	scheitern
Feldstücken	Feldstücken
emta	emta
besiegelt	besiegeln
Brodsack	Brodsack
Fermonde	Fermonde
vorzeiget	vorzeiget
Kindes-Mörderin	Kindes-Mörderin
Kantate	Kantate
versank	versank
general	General
Wachsbuch	Wachsbuch
frei	frei
einzutringen	eindringen
ausreuchern	ausräuchern
Zähnen	Zahn
Alleen	Allee
hervorthuenden	hervortuenden
schweres	schwer
werffende	werfend
verkaufften	verkauft
könnts	können
paupertate	paupertate
bestürtzet	bestürzet
erprüfte	erprüfte
Abnahme	Abnahme
Roquelaure	Roquelaure
beygefügt	beigefügt
auszogen	auszogen
Bau-Kunst	Bau-Kunst
Schnure	Schnure
daß	daß
ümstände	ümstände
Dämonen	Dämon
nehmlich	nämlich
gläublich	gläublich
Nimrods	Nimrods
kraftlosen	kraftlosen
bejahet	bejahet
Kapuziner-Peischwa's	Kapuziner-Peischwa's
Fusses	Fuß
bezwecket	bezwecket
Gewonnene	gewonnen
Tour	Tour
eingerissne	eingerissne
Wacholderbeer	Wacholderbeer
geprügelt	prügeln
rühmt	rühmen
Admirals	Admiral
besorge	besorgen
Verborgnen	verborgener
Boden-Tour	Boden-Tour
verstopfft	verstopfen
Rubrik	Rubrik
metaphorisch	metaphorisch
überladenden	überladenden
lüfftiger	lüfftiger
Guben	Guben
Hülffe	Hilfe
Mißverständniß	Mißverständnis
Schloß-	Schloß
scharfsichtig	scharfsichtig
Flüchten	Fluchten
fruchtbarkeyt	Fruchtbarkeit
fliessende	fließend
ausübt	ausüben
1785.	@ord@
zu-	zu
vertretten	vertreten
Fauorabile	Fauorabile
visiren	Visieren
Bequemlichkeiten	Bequemlichkeiten
einigem	einig
Petro	Petro
geeilet	eilen
Manuscriptis	Manuscriptis
Zusammensetzung	Zusammensetzung
generalia	generalia
Verfassern	Verfassern
beflecken	beflecken
Meinet	meinen
nuptiis	nuptiis
perdere	perdere
Erbpacht	Erbpacht
falß	falls
Leonis	Leonis
trés	Trees
vertrieb	vertreiben
Sontfeld	Sontfeld
geformt	formen
Zweyte	zweiter
Geschichtschreibern	Geschichtschreibern
Büchsen	Büchsen
rechtskräftig	rechtskräftig
angenagelt	angenagelt
Zulage	Zulage
barmhertzige	barmherzige
Præmia	Praemia
Wanderschafft	Wanderschafft
Schrecknisse	Schrecknisse
verfügungen	Verfügungen
Bataille	Bataille
ihne	sie
entleibten	entleibten
altvätterische	altväterische
schmelzt	schmelzen
Palma	Palma
Aufzügen	Aufzügen
Gutthertzigkeit	Gutthertzigkeit
Entschaidung	Entscheidung
Keri	Keri
Aufsatz	Aufsatz
machen	machen
383	@card@
Sollt	sollen
mitgetheilet	mitteilen
Charmium	Charmium
Formung	Formung
seelen	Seele
Wackermann	Wackermann
notæ	Note
Gerichts-Personen	Gerichts-Personen
Achill	Achill
Max-Stahrembergische	Max-Stahrembergische
Glücks-Strahlen	Glücks-Strahlen
fortzusezen	fortsetzen
lockere	locker
füglich	füglich
Vorstatt	Vorstatt
ungelegenen	ungelegenen
zufallen	zufallen
Botschafft	Botschaft
blutig	blutig
Pelagia	Pelagia
Augspurger	Augspurger
merckwürdige	merkwürdig
Præparation	Präparation
beuhrteihlen	beurteilen
Berg-Buch	Berg-Buch
Gerichten	Gericht
Creutz-Baum	/
gehst	gehen
Hof-Cammer-Registratore	Hof-Cammer-Registratore
Resident	Resident
Grund-Sprache	Grund-Sprache
Abfall	Abfall
gesicherter	gesichert
Eyre	Eyre
ereignen	ereignen
Inzücht	Inzücht
zierlicher	zierlicher
ausbrennen	ausbrennen
Thurm	Turm
superbum	superbum
ejecta	ejecta
Concept	Konzept
Gutt	Gutt
Gæry	Gerry
gelegt	legen
Veni	Veni
unde	unde
stumme	stumm
bretternen	Brettternen
seqq.	seqq.
habend	habend
Unreinigkeit	Unreinigkeit
Purgier-Mittel	Purgier-Mittel
Ploom	Ploom
vielfache	vielfache
außholet	außholet
Geheimnisses	Geheimnisses
ungehorsamlich	ungehorsamlich
Unbequemlichkeiten	Unbequemlichkeit
hände	Hand
leichte	leicht
schweben	schweben
anfingen	anfangen
Streue	Streue
Abendstern	Abendstern
Erdrauchsamen	Erdrauchsamen
ætheriam	aetheriam
verhandlet	verhandeln
Thon-haltenden	Thon-haltenden
wer	wer
meistes	meister
paßiren	passieren
Cain	Kain
ausgemauerten	ausgemauerten
Meer-tiefer	Meer-tiefer
UNs	wir
entetiren	entetiren
Quo	Quo
truckt	drucken
hereinwärts	hereinwärts
Stürben	Stürben
Gericht-Platz	Gerichtplatz
Punsch	Punsch
DOnnerstag	Donnerstag
from̄ste	frommste
durchbohren	durchbohren
Börse-Zeit	Börse-Zeit
DAnn	dann
Mobilien	Mobilien
Remarquire	Remarquire
Treu-lose	Treu-lose
Wolan	wohlan
benöthiget	benötiget
Im	im
beyleget	beileget
Landtvogt	Landvogt
vergällen	vergällen
Würthen	Würthen
Drittens	drittens
Barbick	Barbick
reuende	reuende
erheblichen	erheblich
behandeln	behandeln
ungegründter	ungegrünter
hanget	hanget
vergessen	vergessen
magnific	magnifik
Korah	Korah
Kronprinzen	Kronprinzen
Alleinherrscher	Alleinherrscher
wolgefallen	Wohlgefallen
erstgemeldt	erstgemeldet
aufgemacht	aufmachen
kleineren	klein
Jun.	Juni
allerdings	allerdings
Mißbrauch	Mißbrauch
Sprachgesellschaft	Sprachgesellschaft
Ungewöhnliche	Ungewöhnliche
entschlössen	entschlössen
gibts	geben
Professores	Professores
Stickstoff	Stickstoff
Abends	abends
weshalb	weshalb
unterfänget	unterfängt
gewöhnlichen	gewöhnlich
Rest	Rest
zulieb	zulieb
schwarzer	schwarz
quare	quarre
mochte	mögen
angevogten	angevogten
Zurufe	Zurufe
Allerunglückseligste	Allerunglückseligste
Reim	Reim
vierdten	viert
ermüdet	ermüden
miethen	mieten
zurükk	zurück
Michaelistag	Michaelistag
aufzusitzen	aufzusitzen
Register	Register
ankäme	ankäme
Maulde	Moulde
substantial	substantial
abgeschmackt	abgeschmackt
verbindet	verbinden
Artigthun	Artigthun
			$'	
Abweeg	Abweg
Gewürms	Gewürms
assortierte	assortierte
vorgehörter	vorgehoI¤rter
Blitze	Blitz
Zierlichkeit	Zierlichkeit
abgezielten	abgezielten
Zuchtordnung	Zuchtordnung
Contingents	Kontingents
versehret	versehret
Blüthe	Blüte
Alaun	Alaun
seeliger	Seliger
Menschenbeiner	Menschenbeiner
Funes	Funes
Erkenne	erkennen
Advis	Advis
Mrs.	Messieurs
beherrscht	beherrschen
erhöre	erhöre
todtschlagen	totschlagen
Cachet	Cachet
stifften	stiften
eröugnen	eröugnen
gewürdiget	würdigen
unabsehlichen	unabsehlichen
Werner	Werner
zornig	zornig
Außbleibens	Ausbleibens
portofrey	portofrey
Säulen	Säule
bessrer	Bessrer
Keilhauen	Keilhauen
Jungfer-Crantz	Jungfer-Crantz
bewahren	bewahren
ers	er
Schuelherren	Schuelherren
abgehäutet	abgehäutet
abgeschmackte	abgeschmackte
ausdehnenden	ausdehnend
Folgern	Folgern
verlohnet	verlohnen
ferner	fern
zutrüge	zutragen
Mauschel	Mauschel
merkwürdigen	merkwürdig
Seitenstücker	Seitenstücker
Stillstands	Stillstands
Wild-Hetz	Wild-Hetz
loht	loht
obigen	obig
Basilides	Basilides
Darlehn	Darlehn
entlief	entlief
Staats-Wesen	Staats-Wesen
inhält	inhält
Ungelücke	Unglück
gelindern	gelindern
gesezte	gesetzt
Hütten-Kost	Hütten-Kost
Glid	Glied
erhohlte	erholen
Wörtern	Wort
lateinische	lateinische
Wetzel	Wetzel
Jrreligion	Jrreligion
Rechtsgrundsätze	Rechtsgrundsätze
Memorials	Memorials
hocherwehnter	hocherwehnter
Augustino	Augustino
submittiren	submittieren
Luderer	Luderer
primis	primis
Befehlichshaber	Befehlichshaber
Plantarum	Plantarum
Ma	Ma
algemeine	allgemein
amours	amours
zugespitztes	zugespitzt
falle	fallen
empfehlen	empfehlen
Gouda	Gouda
zaserigten	zaserigten
unselige	unselige
Tebel	Tebel
einzusenden	einzusenden
cor	Chor
Geschlinköhlmühle	Geschlinköhlmühle
Brot-verkauffen	Brot-verkauffen
Schnup-Toback	Schnup-Toback
würckt	wirken
Schmertz	Schmerz
bewiesen	beweisen
Hüter	Hüter
schrifftlichen	schriftlich
wegzubegeben	wegzubegeben
ziehen	ziehen
Traumbücher	Traumbücher
Schwacheit	Schwachheit
ausgedehnet	ausdehnen
hæ	Hee
Unzeit	Unzeit
Schilfbusch	Schilfbusch
Wilhelmine	Wilhelmine
Gouverneurs	Gouverneur
Samuel	Samuel
Außbruch	Ausbruch
herrschet	herrschen
Ordensgenerals	Ordensgenerals
Veldentzischen	Veldentzischen
grose	groß
Iselin	Iselin
Maurer	Maurer
geheilt	geheilt
stiegen	steigen
Märtyrern	Märtyrern
auffgeführet	aufführen
admittiret	admittiret
Levante	Levante
Geld	Geld
Contant	Contant
vollzählige	vollzählige
Lesbinde	Lesbinde
anflickt	anflickt
Wälschenußbaum	Wälschenußbaum
Brau-Pfannen	Brau-Pfannen
mitzunehmen	mitzunehmen
wages	wagen
Kauffahrdey-Schiffen	Kaufahrdeischiffen
schen	Schen
WErden	werden
Rüstzeugs	Rüstzeug
Diebs-Loch	Diebs-Loch
Nachrichter	Nachrichter
Angrieff	Angriff
trächtige	trächtige
gnädigste	gnädig
Pause	Pause
robuste	robust
unserm	unser
wehte	wehen
auslaufenden	auslaufend
gewisen	gewiß
w.	weiter
Eilens	Eilens
Mauseköpffigte	Mauseköpffigte
Anwuchs	Anwuchs
Proceß-Verbals	Proceß-Verbals
Breslauer	Breslauer
Hieronymi	Hieronymi
deutlichst	deutlichst
quälete	quälte
unterrichteten	unterrichteten
anher-bekante	Ahnherrbekannte
Beyspill	Beispiel
Niderlanden	Niederlande
Unbarmhertziger	unbarmherzig
Einkommens	Einkommen
Sandgebürges	Sandgebürges
ausübende	ausübende
vermöge	vermöge
obligt	obliegen
Projekt	Projekt
abrichtet	abrichtet
Schandierer	Schandierer
ersetzt	ersetzen
Beängstigung	Beängstigung
Linden	;
entschließen	entschließen
Vogelsang	Vogelsang
Gräfl	Gräfl
Ungewitters	Ungewitter
Rundung	Rundung
Leichtsinns	Leichtsinns
hinführo	hierfür
heylsamen	heilsam
Bratwürsten	Bratwürsten
Galgen-Vogel	Galgen-Vogel
Schöpffung	Schöpfung
Departements-Direktorien	Departements-Direktorien
Canonicum	Canonicum
Burghausen	Burghausen
klaget	klagen
stürzt	stürzen
Necker	Necker
significata	significata
calcination	calcination
separare	separare
Gesandschafften	Gesandtschaften
unentschieden	unentschieden
geschwängerte	Geschwängerte
Fehltritt	Fehltritt
Wolken-Burg	Wolken-Burg
schräge	schräge
angestrichē	angestriche
Baumarten	Baumarten
weggeführet	weggeführt
beschalete	beschalte
auspressen	auspressen
Trennungen	Trennung
sitzē	sitzen
feindin	FeindIn
schulgerechter	schulgerechter
Kurtzweilungen	Kurzweilungen
Ehren-Aemter	Ehren-Aemter
ZUm	zum
Lysanders	Lysanders
Grausen	/
erheb	erheb
Bæotien	Baeotien
ächtem	echtem
effectiue	effectiue
Baum-Oel	Baum-Oel
spanischen	spanisch
Hirten-Junge	Hirten-Junge
Erhaltung	Erhaltung
Becker	Bäcker
Mahl-Mühlen	Mahl-MuI¤hlen
justitia	Justitia
Gleichen	gleiche
Paulus	Paulus
Thones	Ton
Spazierengehn	Spazierengehen
Orionis	Orionis
Polnisch	Polnisch
aufgehenkkt	aufgehenkt
allermeiste	allermeiste
zugebe	zugebe
Geschlechte	Geschlecht
ängstigen	ängstigen
Richtscheid	Richtscheid
Fixsternen	Fixsternen
Erbstatthalter	Erbstatthalter
Vestung	Festung
nur	nur
Sekretär	Sekretär
bethören	betören
Königsegg	Königsegg
zuweg	zuwege
zunagen	zunagen
Staatssekretär	Staatssekretär
Confœderirten	Confoederirten
ringen	ringen
28	@card@
Schwefelbalsame	Schwefelbalsam
Reforme	Reforme
prächtigst-verfertigter	prächtigst-verfertigter
aufsteigenden	aufsteigenden
faciendi	faciendi
Außerwehlten	Außerwehlten
aushungern	aushungern
Niderlande	Niederlande
bildet	bilden
l'	l'
erhœren	erhören
auszusinnen	auszusinnen
Vergütigung	Vergütigung
Bürger	Bürger
Reichs-Grund-Gesetzen	Reichs-Grund-Gesetzen
schuld	schuld
Heilmethode	Heilmethode
auffgehn	aufgehn
Swieneköper	Swieneköper
Hals-Zierde	Hals-Zierde
Corfirmation	Corfirmation
Hercule	Hercule
erhebt	erheben
Allmäͤchtigen	allmächtig
lobsinget	lobsinget
Appellationen	Appellationen
Bären	Bären
Lägeren	Legeren
Exommunication	Exommunication
Darf	dürfen
videam	videam
Protocoll	Protokoll
Betten	Bett
Caledonie	Caledonie
schändlich	schändlich
Lägern	Lager
theilnehmende	teilnehmende
Verfalle	Verfalle
trompetete	trompetete
wunderthätigen	wunderthätigen
spanischer	spanisch
unausgefüllte	unausgefüllte
einstimmigen	einstimmig
ausgetreugte	ausgetreugte
Abreyß	Abreys
aufschwelle	aufschwelle
Landrechten	Landrechten
Auffrichtigkeit	Aufrichtigkeit
feüchten	feucht
Uebung	Übung
Religions-streit	Religionsstreit
verwunden	verwinden
Nützungen	Nutzung
geschwazt	geschwatzt
Verwilligung	Verwilligung
Söldenhäuschen	Söldenhäuschen
bisher	bisher
parallel-	parallel
Facto	Facto
staunest	staunest
Possenreisser	Possenreißer
Churfürstl.	Churfürstlich
martoro	martoro
etwas	etwas
notabel	notabel
erlegt	erlegen
Fůr	für
Euren	euer
zustehen	zustehen
Pfande	Pfande
Schweins-Federn	Schweins-Federn
vermuthmaßt	vermuthmaßt
genauwer	genau
Ehrenstellen	Ehrenstellen
Röslein	Röslein
133.	@ord@
hunderfältige	hunderfältige
Scharlach	Scharlach
Grüssen	Grüssen
prolongiren	prolongieren
1684	@card@
Tummelplatz	Tummelplatz
Beutel-Kasten	Beutel-Kasten
umwidmet	umwidmet
Schnees	Schnees
Bruders	Bruder
gläubet	glauben
Gemüths-Kräfften	Gemüths-Kräfften
remittirt	remittirt
Nahrungs-Stücke	Nahrungs-Stücke
Stutten	Stuten
West-Indien	Westindien
dämpfen	dämpfen
süsseren	süßeren
abgenommen	abnehmen
1735.	@ord@
Igla	Igla
Cap	Cap
Aberglauben	Aberglaube
metrum	Metrum
ausartet	ausartet
Christoffel	Christoffel
summa	Suma
Auslösung	Auslösung
gefrohlocket	haben
Hah	Ha
eingewechselt	einwechseln
half	helfen
stätte	Stadt
Labsal	Labsal
remuneratio	remuneratio
Friedensschlüsse	Friedensschlüsse
erfindt	erfinden
Todschläge	Todschläge
Eyes	Eies
öfftern	Öftere
Violen-Safft	Violen-Safft
Dauung	Doung
bezwingen	bezwingen
hießen	hießen
Zusamensetzung	Zusammensetzung
Grabmal	Grabmal
freywillig	freiwillig
Special-Ordre	Special-Ordre
Wallfisch	Wallfisch
Umkösten	Umkösten
Westenwerts	Westenwerts
erstarret	erstarret
Mauerwerck	Mauerwerk
Hîrte	Heirte
Augenblicke	Augenblick
weigre	weigre
Hergegen	hergegen
aufband	aufband
itzig	itzig
Leibdienerin	Leibdienerin
a]	a]
TURCOMANNS	TURCOMANNS
Annehmliche	Annehmliche
Oehringen	Oehringen
ausgebreitete	ausgebreitete
verlängert	verlängern
Lebensmitteln	Lebensmittel
130	@card@
Trosts-Fülle	Trosts-Fülle
zukommende	zukommende
Beylage	Beilage
Diese	dies
geschwärmt	geschwärmt
einbildungen	Einbildungen
jahr	Jahr
Hamburg	Hamburg
Reisende	reisend
nakt	nackt
Lenck	Lenck
proœm.	prooem.
Brömsen	Brömsen
Mars	Mars
alphabetischer	alphabetischer
vorigen	vorig
stehlen	stehlen
Erlaßung	Erlassung
puncta	puncta
Eisenbeil	Eisenbeil
Spinnrad	Spinnrad
mancamenten	mancamenten
Rechtssysteme	Rechtssystem
verbessern	verbessern
ohnermangeln	ohnermangeln
eingehändiget	einhändigen
Chorden	Chorden
Tiger-Haut	Tiger-Haut
bähnen	Bennen
weiseste	weiseste
Moor	Moor
dan	dann
Enten	Enten
Ammt	Amt
gelb-röthlichte	gelb-röthlichte
Gegen-Frage	Gegen-Frage
Körnlein	Körnlein
Verreceßen	Verreceßen
excipit	excipit
Schlebusch	Schlebusch
bejammern	bejammern
Bekümmerniß	Bekümmernis
römische	römisch
Sonnenblick	Sonnenblick
warhafft	wahrhaft
Officiers	Offizier
Guldengr.	Guldengr.
Lauterkeit	Lauterkeit
Bauernstande	Bauernstande
vitibus	vitibus
beyzustehen	beizustehen
beschlossenen	beschlossen
Berichten	Bericht
singulairen	singulairen
Leineweberin	Leineweberin
Circultrumb	Circultrumb
Uberliefferung	Überlieferung
zuwachsen	zuwachsen
kämpft	kämpfen
nässeren	nässeren
Meiden	Meiden
blos	bloß
Elementen	Element
train	Train
höchst-gedacht	höchst-gedacht
continuieren	kontinuieren
Nüssen	Nuß
Unschuld	Unschuld
Vavper	Vavper
gleichen	gleichen
135	@card@
lenckest	lenkest
Hirngespinst	Hirngespinst
Radeberg	Radeberg
ort	Ort
gewartig	gewartig
Mond	Mond
Ritters-Fahnen	Ritters-Fahnen
habemus	Habeemus
Eigenthums	Eigentum
tyriker	tyriker
quer	quer
Bouton	Bouton
Honig	Honig
Gebrüder	Gebrüder
abtrucken	abdrucken
Lebens-Mittelen	Lebens-Mittelen
voran	voran
Solang	Solang
Wiedlein	Wiedlein
Lehrsätzen	Lehrsatz
Gewalten	Gewalt
zusammenkommende	zusammenkommende
Pfandten	Pfandteen
Thürhüters	Thürhüters
Brudermörder	Brudermörder
Ruprechts	Ruprecht
Dan	dann
Pabstes	Papstes
Tobias	Tobias
Krüke	Krücke
concupiscentia	concupiscentia
Menschenliebe	Menschenliebe
suborniren	suborniren
clausulirten	clausulirten
Verberber	Verberber
wäͤhret	wehret
heylsamste	heilsamste
t	--
Detachemanter	Detachemanter
Etwelche	Etwelche
Livor	Livor
AUs	aus
Nim	nehmen
fallenden	fallend
verträulicher	verträulicher
fyrchtet	fürchten
verhorchen	verhorchen
bloße	bloß
angerueffen	angerueffen
allewege	allewege
Fuchs	Fuchs
Vorgebürge	Vorgebürge
trägt	tragen
Herostratus	Herostratus
goldner	goldner
beläuft	belaufen
Totum	Totum
manifestavit	manifestavit
wiedriggesinnete	wiedriggesinnete
1666	@card@
acta	--
Keinem	keiner
vollnfahren	vollnfahren
anfieng	anfangen
bißherigen	bisherig
Mathematicus	Mathematicus
verspielt	verspielen
einhändigen	einhändigen
überschüttet	überschütten
aufmercksam	aufmerksam
noster	Noster
größester	größester
unsrem	unser
begnügig	begnügig
wohnete	wohnen
vorgenommene	vorgenommen
Weinhäuser	Weinhäuser
strebe	streben
kurtzweil	Kurzweil
Actorum	Actorum
zulehrnen	zulernen
äuserstes	äuserstes
weggemaußt	weggemaust
annehmen	annehmen
Ritt-Meistern	Ritt-Meistern
Beschlossen	beschließen
Guieuse	Guieuse
ehrlichste	ehrlichste
Kahn	Kahn
lini	Linie
Götze	Götze
Neugier	Neugier
aufhetzte--	aufhetzte
grime	Grieme
Ziehbank	Ziehbank
ohnzehlich	ohnzehlich
Nutze	Nutze
geschlachtete	geschlachtete
Weigerungs-Fall	Weigerungs-Fall
Consens	Konsens
schwitzt	schwitzt
errötend	errötend
erem	erem
fürsehen	fürsehen
Eide	Eide
Ranimiro	Ranimiro
PRintzessin	Prinzessin
lebendiger	lebendig
definirt	definieren
kosts	Costs
vernimb	vernimm
vermeynten	vermeint
Miriweys	Miriweys
fugiens	fugiens
GOttes-Diener	GOttes-Diener
vermessenen	vermessenen
lachen	lachen
Beedes	Bedes
handelnden	handelnd
schlaffende	schlafend
tugendhaften	tugendhaft
Pferden	Pferd
Bauches	Bauches
tecta	videbis
immerwährendes	immerwährendes
hängt	hängen
Dumm-Köpffe	Dummköpfe
Chur-Fürsten	Kurfürst
Calamitäten	Kalamitäten
versicherten	versichern
Jubel-Lied	Jubellied
zumuthen	zumuten
natürlicher	natürlich
Worinn	worin
Hochstift	Hochstift
Geferthin	Gefährtin
Consignation	Consignation
Spielicht	Spielicht
Münz-Höfen	Münz-Höfen
Præsentanten	Praesentanten
Schweiz	Schweiz
unliebliches	unliebliches
verwand	verwand
angerechnet	anrechnen
Ausweis	Ausweis
Victoria	Victoria
Bewerckstelligung	Bewerkstelligung
Meun	Moin
Sinn-Spruch	Sinn-Spruch
verenehmen	verenehmen
leztes	letzt
geflüchtet	flüchten
Perseo	Perseo
sank	sinken
entschlossenem	entschlossenem
Erhabene	erhabene
deroselbigen	deroselbigen
Secrete	Sekrete
Wolfenbüttel	Wolfenbüttel
Tropfe	Tropfe
367.	@ord@
physiologische	physiologische
tegit	tegit
sündiger	sündiger
vorlängst	vorlängst
zugefüget	zufügen
Richtung	Richtung
duos	duos
Friden	Frieden
Gemüthslage	Gemütslage
Brunn	Brunn
Thessalien	Thessalien
Korrespondenz	Korrespondenz
üben	üben
kœnnen	können
geunehret	geunehret
Stehn	Stehen
Gastgeben	Gastgeben
Haushaltung	Haushaltung
abgesessen	abgesessen
Zierd	Zierde
ehligen	ehligen
Spihlens	Spielens
cörperliche	körperlich
unsern	unser
IIX.	IIX.
Ersättigung	Ersättigung
benöthigte	benötigt
Figuren	Figur
rio	--
Seitenhalb	Seitenhalb
Monumenten	Monument
vortheilhaftiger	vorteilhaftiger
unwissenheit	Unwissenheit
Mahon	Mahon
kalten	kalt
